review_group	review_pdf	review_id	analysis_id	comparison_id	comparison_role	parent_comparison_id	comparison	comparison_label_clean	comparison_label_canonical	outcome	effect_measure	data_type	study_order	study_label_raw	matched_reference_block_label	reference_block_match_status	study_has_pubmed	study_has_pmc	study_matched_pmids	study_pmcids	arm1_label	arm1_events	arm1_total	arm1_mean	arm1_sd	arm2_label	arm2_events	arm2_total	arm2_mean	arm2_sd	weight	effect	ci_lower	ci_upper	row_result_status	row_extraction_status	row_extraction_notes	source_excerpt
first_pass	Cochrane_reviews/first_pass/CD014960_antibiotics_leptospirosis.pdf	CD014960_antibiotics_leptospirosis	1.1	1	main_comparison	.	Antibiotics versus placebo or no intervention	Antibiotics versus placebo or no intervention	antibiotics versus placebo or no intervention	All-cause mortality	Risk Ratio	dichotomous	1	Costa 2003	Costa 2003	matched_reference_block	no	no	.	.	Penicillin	15	125	.	.	179Placebo or no intervention	8	128	.	.	77.5	1.92	0.84	4.37	estimable	extracted	.	Analysis 1.1. Comparison 1: Antibiotics versus placebo or no intervention, Outcome 1: All-cause mortality Study or Subgroup Costa 2003 Daher 2000 Edwards 1988 Total (95% CI) Total events: Heterogeneity: Tau² = 0.09; Chi² = 2.17, df = 2 (P = 0.34); I² = 8% Test for overall effect: Z = 1.00 (P = 0.32) Test for subgroup differences: Not applicablePenicillin Events 15 1 1 17Total 125 16 38 179Placebo or no intervention Events 8 0 3 11Total 128 19 41 188Weight 77.5% 7.7% 14.8% 100.0%Risk Ratio M-H, Random, 95% CI 1.92 [0.84, 4.37] 3.53 [0.15, 81.11] 0.36 [0.04, 3.31] 1.57 [0.65, 3.79]Risk Ratio M-H, Random, 95% CI 0.01 0.1 1 10 100 Favours penicillin Favours placebo or no interventionRisk of Bias A ? ? ?B + + +C + + +D + + +E + + +F ? ? ? Risk of bias legend (A) Bias arising from the randomization process (B) Bias due to deviations from intended interventions (C) Bias due to missing outcome...
first_pass	Cochrane_reviews/first_pass/CD014960_antibiotics_leptospirosis.pdf	CD014960_antibiotics_leptospirosis	1.1	1	main_comparison	.	Antibiotics versus placebo or no intervention	Antibiotics versus placebo or no intervention	antibiotics versus placebo or no intervention	All-cause mortality	Risk Ratio	dichotomous	2	Daher 2000	Daher 2000	matched_reference_block	yes	no	11136519	.	Penicillin	1	16	.	.	179Placebo or no intervention	0	19	.	.	7.7	3.53	0.15	81.11	estimable	extracted	.	Analysis 1.1. Comparison 1: Antibiotics versus placebo or no intervention, Outcome 1: All-cause mortality Study or Subgroup Costa 2003 Daher 2000 Edwards 1988 Total (95% CI) Total events: Heterogeneity: Tau² = 0.09; Chi² = 2.17, df = 2 (P = 0.34); I² = 8% Test for overall effect: Z = 1.00 (P = 0.32) Test for subgroup differences: Not applicablePenicillin Events 15 1 1 17Total 125 16 38 179Placebo or no intervention Events 8 0 3 11Total 128 19 41 188Weight 77.5% 7.7% 14.8% 100.0%Risk Ratio M-H, Random, 95% CI 1.92 [0.84, 4.37] 3.53 [0.15, 81.11] 0.36 [0.04, 3.31] 1.57 [0.65, 3.79]Risk Ratio M-H, Random, 95% CI 0.01 0.1 1 10 100 Favours penicillin Favours placebo or no interventionRisk of Bias A ? ? ?B + + +C + + +D + + +E + + +F ? ? ? Risk of bias legend (A) Bias arising from the randomization process (B) Bias due to deviations from intended interventions (C) Bias due to missing outcome...
first_pass	Cochrane_reviews/first_pass/CD014960_antibiotics_leptospirosis.pdf	CD014960_antibiotics_leptospirosis	1.1	1	main_comparison	.	Antibiotics versus placebo or no intervention	Antibiotics versus placebo or no intervention	antibiotics versus placebo or no intervention	All-cause mortality	Risk Ratio	dichotomous	3	Edwards 1988	Edwards 1988	matched_reference_block	no	no	.	.	Penicillin	1	38	.	.	179Placebo or no intervention	3	41	.	.	14.8	0.36	0.04	3.31	estimable	extracted	.	Analysis 1.1. Comparison 1: Antibiotics versus placebo or no intervention, Outcome 1: All-cause mortality Study or Subgroup Costa 2003 Daher 2000 Edwards 1988 Total (95% CI) Total events: Heterogeneity: Tau² = 0.09; Chi² = 2.17, df = 2 (P = 0.34); I² = 8% Test for overall effect: Z = 1.00 (P = 0.32) Test for subgroup differences: Not applicablePenicillin Events 15 1 1 17Total 125 16 38 179Placebo or no intervention Events 8 0 3 11Total 128 19 41 188Weight 77.5% 7.7% 14.8% 100.0%Risk Ratio M-H, Random, 95% CI 1.92 [0.84, 4.37] 3.53 [0.15, 81.11] 0.36 [0.04, 3.31] 1.57 [0.65, 3.79]Risk Ratio M-H, Random, 95% CI 0.01 0.1 1 10 100 Favours penicillin Favours placebo or no interventionRisk of Bias A ? ? ?B + + +C + + +D + + +E + + +F ? ? ? Risk of bias legend (A) Bias arising from the randomization process (B) Bias due to deviations from intended interventions (C) Bias due to missing outcome...
first_pass	Cochrane_reviews/first_pass/CD014960_antibiotics_leptospirosis.pdf	CD014960_antibiotics_leptospirosis	1.2	1	main_comparison	.	Antibiotics versus placebo or no intervention	Antibiotics versus placebo or no intervention	antibiotics versus placebo or no intervention	Proportion of people with adverse events considered non-serious	Risk Ratio	dichotomous	1	Edwards 1988	Edwards 1988	matched_reference_block	no	no	.	.	Penicillin or chloramphenicol	1	38	.	.	90Placebo or no intervention	0	41	.	.	12.2	3.23	0.14	76.98	estimable	extracted	.	Analysis 1.2. Comparison 1: Antibiotics versus placebo or no intervention, Outcome 2: Proportion of people with adverse events considered non-serious Study or Subgroup Edwards 1988 Fairburn 1956 Total (95% CI) Total events: Heterogeneity: Tau² = 0.00; Chi² = 0.56, df = 1 (P = 0.45); I² = 0% Test for overall effect: Z = 0.08 (P = 0.94) Test for subgroup differences: Not applicablePenicillin or chloramphenicol Events 1 6 7Total 38 52 90Placebo or no intervention Events 0 4 4Total 41 31 72Weight 12.2% 87.8% 100.0%Risk Ratio M-H, Random, 95% CI 3.23 [0.14, 76.98] 0.89 [0.27, 2.92] 1.05 [0.35, 3.17]Risk Ratio M-H, Random, 95% CI 0.01 0.1 1 10 100 Favours penicillin or chloramphenicol Favours placebo or no interventionRisk of Bias A ? ?B + +C + +D + -E ? ?F ? - Risk of bias legend (A) Bias arising from the randomization process (B) Bias due to deviations from intended interventions (C) Bias d...
first_pass	Cochrane_reviews/first_pass/CD014960_antibiotics_leptospirosis.pdf	CD014960_antibiotics_leptospirosis	1.2	1	main_comparison	.	Antibiotics versus placebo or no intervention	Antibiotics versus placebo or no intervention	antibiotics versus placebo or no intervention	Proportion of people with adverse events considered non-serious	Risk Ratio	dichotomous	2	Fairburn 1956	Fairburn 1956	matched_reference_block	yes	no	13279151	.	Penicillin or chloramphenicol	6	52	.	.	90Placebo or no intervention	4	31	.	.	87.8	0.89	0.27	2.92	estimable	extracted	.	Analysis 1.2. Comparison 1: Antibiotics versus placebo or no intervention, Outcome 2: Proportion of people with adverse events considered non-serious Study or Subgroup Edwards 1988 Fairburn 1956 Total (95% CI) Total events: Heterogeneity: Tau² = 0.00; Chi² = 0.56, df = 1 (P = 0.45); I² = 0% Test for overall effect: Z = 0.08 (P = 0.94) Test for subgroup differences: Not applicablePenicillin or chloramphenicol Events 1 6 7Total 38 52 90Placebo or no intervention Events 0 4 4Total 41 31 72Weight 12.2% 87.8% 100.0%Risk Ratio M-H, Random, 95% CI 3.23 [0.14, 76.98] 0.89 [0.27, 2.92] 1.05 [0.35, 3.17]Risk Ratio M-H, Random, 95% CI 0.01 0.1 1 10 100 Favours penicillin or chloramphenicol Favours placebo or no interventionRisk of Bias A ? ?B + +C + +D + -E ? ?F ? - Risk of bias legend (A) Bias arising from the randomization process (B) Bias due to deviations from intended interventions (C) Bias d...
first_pass	Cochrane_reviews/first_pass/CD014960_antibiotics_leptospirosis.pdf	CD014960_antibiotics_leptospirosis	1.3	1	main_comparison	.	Antibiotics versus placebo or no intervention	Antibiotics versus placebo or no intervention	antibiotics versus placebo or no intervention	Days of hospitalisation	Mean Difference	continuous	1	Costa 2003	Costa 2003	matched_reference_block	no	no	.	.	Penicillin	.	125	8.9	3.9	141No intervention	.	128	8.8	3.6	94.1	0.10	-0.83	1.03	estimable	extracted	.	Analysis 1.3. Comparison 1: Antibiotics versus placebo or no intervention, Outcome 3: Days of hospitalisation Study or Subgroup Costa 2003 Daher 2000 Total (95% CI) Heterogeneity: Tau² = 0.00; Chi² = 0.21, df = 1 (P = 0.64); I² = 0% Test for overall effect: Z = 0.33 (P = 0.74) Test for subgroup differences: Not applicablePenicillin Mean 8.9 12SD 3.9 6Total 125 16 141No intervention Mean 8.8 11SD 3.6 5Total 128 19 147Weight 94.1% 5.9% 100.0%Mean Difference IV, Random, 95% CI 0.10 [-0.83, 1.03] 1.00 [-2.70, 4.70] 0.15 [-0.74, 1.05]Mean Difference IV, Random, 95% CI -20 -10 0 10 20 Favours penicillin Favours no interventionRisk of Bias A ? ?B + +C + +D - -E ? ?F - - Risk of bias legend (A) Bias arising from the randomization process (B) Bias due to deviations from intended interventions (C) Bias due to missing outcome data (D) Bias in measurement of the outcome (E) Bias in selection of the...
first_pass	Cochrane_reviews/first_pass/CD014960_antibiotics_leptospirosis.pdf	CD014960_antibiotics_leptospirosis	1.3	1	main_comparison	.	Antibiotics versus placebo or no intervention	Antibiotics versus placebo or no intervention	antibiotics versus placebo or no intervention	Days of hospitalisation	Mean Difference	continuous	2	Daher 2000	Daher 2000	matched_reference_block	yes	no	11136519	.	Penicillin	.	16	12	6	141No intervention	.	19	11	5	5.9	1.00	-2.70	4.70	estimable	extracted	.	Analysis 1.3. Comparison 1: Antibiotics versus placebo or no intervention, Outcome 3: Days of hospitalisation Study or Subgroup Costa 2003 Daher 2000 Total (95% CI) Heterogeneity: Tau² = 0.00; Chi² = 0.21, df = 1 (P = 0.64); I² = 0% Test for overall effect: Z = 0.33 (P = 0.74) Test for subgroup differences: Not applicablePenicillin Mean 8.9 12SD 3.9 6Total 125 16 141No intervention Mean 8.8 11SD 3.6 5Total 128 19 147Weight 94.1% 5.9% 100.0%Mean Difference IV, Random, 95% CI 0.10 [-0.83, 1.03] 1.00 [-2.70, 4.70] 0.15 [-0.74, 1.05]Mean Difference IV, Random, 95% CI -20 -10 0 10 20 Favours penicillin Favours no interventionRisk of Bias A ? ?B + +C + +D - -E ? ?F - - Risk of bias legend (A) Bias arising from the randomization process (B) Bias due to deviations from intended interventions (C) Bias due to missing outcome data (D) Bias in measurement of the outcome (E) Bias in selection of the...
first_pass	Cochrane_reviews/first_pass/CD014960_antibiotics_leptospirosis.pdf	CD014960_antibiotics_leptospirosis	2.1	2	main_comparison	.	Antibiotics versus another antibiotic	Antibiotics versus another antibiotic	antibiotics versus another antibiotic	All-cause mortality (penicillin versus cefotaxime or ceftriaxone)	Risk Ratio	dichotomous	1	Panaphut 2003	Panaphut 2003	matched_reference_block	yes	no	12802748	.	Penicillin	5	86	.	.	173Cefotaxime or ceftriaxone	5	87	.	.	90.9	1.01	0.30	3.37	estimable	extracted	.	Analysis 2.1. Comparison 2: Antibiotics versus another antibiotic, Outcome 1: All-cause mortality (penicillin versus cefotaxime or ceftriaxone) Study or Subgroup Panaphut 2003 Suputtamongkol 2004 Total (95% CI) Total events: Heterogeneity: Chi² = 0.97, df = 1 (P = 0.33); I² = 0% Test for overall effect: Z = 0.59 (P = 0.56) Test for subgroup differences: Not applicablePenicillin Events 5 2 7Total 86 87 173Cefotaxime or ceftriaxone Events 5 0 5Total 87 88 175Weight 90.9% 9.1% 100.0%Risk Ratio M-H, Fixed, 95% CI 1.01 [0.30, 3.37] 5.06 [0.25, 103.83] 1.38 [0.47, 4.04]Risk Ratio M-H, Fixed, 95% CI 0.005 0.1 1 10 200 Favours penicillin Favours cefotaxime or ceftriaxoneRisk of Bias A + +B + ?C + +D + +E + +F + ? Risk of bias legend (A) Bias arising from the randomization process (B) Bias due to deviations from intended interventions (C) Bias due to missing outcome data (D) Bias in measurement...
first_pass	Cochrane_reviews/first_pass/CD014960_antibiotics_leptospirosis.pdf	CD014960_antibiotics_leptospirosis	2.1	2	main_comparison	.	Antibiotics versus another antibiotic	Antibiotics versus another antibiotic	antibiotics versus another antibiotic	All-cause mortality (penicillin versus cefotaxime or ceftriaxone)	Risk Ratio	dichotomous	2	Suputtamongkol 2004	Suputtamongkol 2004	matched_reference_block	no	no	.	.	Penicillin	2	87	.	.	173Cefotaxime or ceftriaxone	0	88	.	.	9.1	5.06	0.25	103.83	estimable	extracted	.	Analysis 2.1. Comparison 2: Antibiotics versus another antibiotic, Outcome 1: All-cause mortality (penicillin versus cefotaxime or ceftriaxone) Study or Subgroup Panaphut 2003 Suputtamongkol 2004 Total (95% CI) Total events: Heterogeneity: Chi² = 0.97, df = 1 (P = 0.33); I² = 0% Test for overall effect: Z = 0.59 (P = 0.56) Test for subgroup differences: Not applicablePenicillin Events 5 2 7Total 86 87 173Cefotaxime or ceftriaxone Events 5 0 5Total 87 88 175Weight 90.9% 9.1% 100.0%Risk Ratio M-H, Fixed, 95% CI 1.01 [0.30, 3.37] 5.06 [0.25, 103.83] 1.38 [0.47, 4.04]Risk Ratio M-H, Fixed, 95% CI 0.005 0.1 1 10 200 Favours penicillin Favours cefotaxime or ceftriaxoneRisk of Bias A + +B + ?C + +D + +E + +F + ? Risk of bias legend (A) Bias arising from the randomization process (B) Bias due to deviations from intended interventions (C) Bias due to missing outcome data (D) Bias in measurement...
first_pass	Cochrane_reviews/first_pass/CD014960_antibiotics_leptospirosis.pdf	CD014960_antibiotics_leptospirosis	2.2	2	main_comparison	.	Antibiotics versus another antibiotic	Antibiotics versus another antibiotic	antibiotics versus another antibiotic	All-cause mortality (penicillin versus doxycycline)	Risk Ratio	dichotomous	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	not_extractable_no_study_labels	No study-level forest-plot rows could be extracted from the selected analysis block.	.
first_pass	Cochrane_reviews/first_pass/CD014960_antibiotics_leptospirosis.pdf	CD014960_antibiotics_leptospirosis	2.3	2	main_comparison	.	Antibiotics versus another antibiotic	Antibiotics versus another antibiotic	antibiotics versus another antibiotic	All-cause mortality (cefotaxime versus doxycycline)	Risk Ratio	dichotomous	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	not_extractable_no_study_labels	No study-level forest-plot rows could be extracted from the selected analysis block.	.
first_pass	Cochrane_reviews/first_pass/CD014960_antibiotics_leptospirosis.pdf	CD014960_antibiotics_leptospirosis	2.4	2	main_comparison	.	Antibiotics versus another antibiotic	Antibiotics versus another antibiotic	antibiotics versus another antibiotic	Serious adverse event (nosocomial infection) (penicillin versus cefotaxime)	Risk Ratio	dichotomous	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	not_extractable_no_study_labels	No study-level forest-plot rows could be extracted from the selected analysis block.	.
first_pass	Cochrane_reviews/first_pass/CD014960_antibiotics_leptospirosis.pdf	CD014960_antibiotics_leptospirosis	2.5	2	main_comparison	.	Antibiotics versus another antibiotic	Antibiotics versus another antibiotic	antibiotics versus another antibiotic	Serious adverse event (nosocomial infection) (penicillin versus doxycycline)	Risk Ratio	dichotomous	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	not_extractable_no_study_labels	No study-level forest-plot rows could be extracted from the selected analysis block.	.
first_pass	Cochrane_reviews/first_pass/CD014960_antibiotics_leptospirosis.pdf	CD014960_antibiotics_leptospirosis	2.6	2	main_comparison	.	Antibiotics versus another antibiotic	Antibiotics versus another antibiotic	antibiotics versus another antibiotic	Serious adverse event (nosocomial infection) (doxycycline versus cefotaxime)	Risk Ratio	dichotomous	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	not_extractable_no_study_labels	No study-level forest-plot rows could be extracted from the selected analysis block.	.
first_pass	Cochrane_reviews/first_pass/CD014960_antibiotics_leptospirosis.pdf	CD014960_antibiotics_leptospirosis	2.7	2	main_comparison	.	Antibiotics versus another antibiotic	Antibiotics versus another antibiotic	antibiotics versus another antibiotic	Proportion of people with adverse events considered non-serious (penicillin versus cefotaxime)	Risk Ratio	dichotomous	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	not_extractable_no_study_labels	No study-level forest-plot rows could be extracted from the selected analysis block.	.
first_pass	Cochrane_reviews/first_pass/CD014960_antibiotics_leptospirosis.pdf	CD014960_antibiotics_leptospirosis	2.8	2	main_comparison	.	Antibiotics versus another antibiotic	Antibiotics versus another antibiotic	antibiotics versus another antibiotic	Proportion of people with adverse events considered non-serious (penicillin versus doxycycline)	Risk Ratio	dichotomous	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	not_extractable_no_study_labels	No study-level forest-plot rows could be extracted from the selected analysis block.	.
first_pass	Cochrane_reviews/first_pass/CD014960_antibiotics_leptospirosis.pdf	CD014960_antibiotics_leptospirosis	2.9	2	main_comparison	.	Antibiotics versus another antibiotic	Antibiotics versus another antibiotic	antibiotics versus another antibiotic	Proportion of people with adverse events considered non-serious (penicillin versus chloramphenicol)	Risk Ratio	dichotomous	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	not_extractable_no_study_labels	No study-level forest-plot rows could be extracted from the selected analysis block.	.
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	1.1	1	main_comparison	.	PTSD symptom severity (immediately after treatment) - as measured by validated scale	PTSD symptom severity (immediately after treatment) - as measured by validated scale	ptsd symptom severity immediately after treatment as measured by validated scale	PTSD symptom severity: immediately after treatment, SMD (ITT, endpoint)	Std. Mean Difference	continuous	1	Leong 2020	Leong 2020	matched_reference_block	yes	yes	32379487	PMC7564694	Active	.	20	66.19	33.65	Sham	.	9	65.12	14.97	26.4	0.04	-0.75	0.82	estimable	extracted	.	Analysis 1.1. Comparison 1: PTSD symptom severity (immediately after treatment) - as measured by validated scale, Outcome 1: PTSD symptom severity: immediately after treatment, SMD (ITT, endpoint) Study or Subgroup Leong 2020 Philip 2019a Watts 2012 Total (95% CI) Heterogeneity: Tau² = 0.00; Chi² = 1.10, df = 2 (P = 0.58); I² = 0% Test for overall effect: Z = 0.67 (P = 0.51) Test for subgroup differences: Not applicableActive Mean [SMD] 66.19 38.6 53.9SD [SMD] 33.65 11.4 15.3Total 20 25 10 55Sham Mean [SMD] 65.12 39.4 61.7SD [SMD] 14.97 13.8 11.1Total 9 25 10 44Weight 26.4% 53.2% 20.3% 100.0%Std. Mean Difference IV, Random, 95% CI [SMD] 0.04 [-0.75, 0.82] -0.06 [-0.62, 0.49] -0.56 [-1.46, 0.34] -0.14 [-0.54, 0.27]Std. Mean Difference IV, Random, 95% CI [SMD] -2 -1 0 1 2 Favors active Favors shamRisk of Bias A + + ?B ? + ?C ? + ?D + + +E + + +F ? + ? Risk of bias legend (A) Bias arising...
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	1.1	1	main_comparison	.	PTSD symptom severity (immediately after treatment) - as measured by validated scale	PTSD symptom severity (immediately after treatment) - as measured by validated scale	ptsd symptom severity immediately after treatment as measured by validated scale	PTSD symptom severity: immediately after treatment, SMD (ITT, endpoint)	Std. Mean Difference	continuous	2	Philip 2019a	Philip 2019a	matched_reference_block	yes	yes	31230462;34229284;35670065	PMC6824981;PMC8349789;PMC8957628	Active	.	25	38.6	11.4	Sham	.	25	39.4	13.8	53.2	-0.06	-0.62	0.49	estimable	extracted	.	Analysis 1.1. Comparison 1: PTSD symptom severity (immediately after treatment) - as measured by validated scale, Outcome 1: PTSD symptom severity: immediately after treatment, SMD (ITT, endpoint) Study or Subgroup Leong 2020 Philip 2019a Watts 2012 Total (95% CI) Heterogeneity: Tau² = 0.00; Chi² = 1.10, df = 2 (P = 0.58); I² = 0% Test for overall effect: Z = 0.67 (P = 0.51) Test for subgroup differences: Not applicableActive Mean [SMD] 66.19 38.6 53.9SD [SMD] 33.65 11.4 15.3Total 20 25 10 55Sham Mean [SMD] 65.12 39.4 61.7SD [SMD] 14.97 13.8 11.1Total 9 25 10 44Weight 26.4% 53.2% 20.3% 100.0%Std. Mean Difference IV, Random, 95% CI [SMD] 0.04 [-0.75, 0.82] -0.06 [-0.62, 0.49] -0.56 [-1.46, 0.34] -0.14 [-0.54, 0.27]Std. Mean Difference IV, Random, 95% CI [SMD] -2 -1 0 1 2 Favors active Favors shamRisk of Bias A + + ?B ? + ?C ? + ?D + + +E + + +F ? + ? Risk of bias legend (A) Bias arising...
