review_group	review_pdf	review_id	study_label	report_index	candidate_type	candidate_text	query_text	matched_pmids	pmcids	n_pmids	n_pmcids	has_pubmed	has_pmc	lookup_methods	lookup_errors	pubmed_titles	reference_excerpt
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Henriksen 2014	4	title	Standardized rescue training as part of an exercise program for knee osteoarthritis: proof of concept	"""Standardized rescue training as part of an exercise program for knee osteoarthritis: proof of concept""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Bandak E, Boesen M, Bilddal H, Daugaard C, Hangaard S, Bartholdy C, et al. The effects of exercise on synovitis and bone marrow lesions in knee osteoarthritis: secondary outcomes from a randomized controlled trial. Osteoarthritis and Cartilage 2018;26 Suppl 1:S315-6. - PubMed Bandak E, Boesen M, Bliddal H, Daugaard C, Hangaard S, Bartholdy C, et al. The effect of exercise therapy on inflammatory activity assessed by MRI in knee osteoarthritis: secondary outcomes from a randomized controlled trial. Knee 2021;28:256-65. [DOI: 10.1016/j.knee.2020.12.022] - DOI - PubMed Bandak E, Boesen M, Bliddal
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Henriksen 2014	5	title	The effects of exercise therapy on knee joint biomechanics during walking in patients with knee osteoarthritis: secondary outcome analyses from a randomized controlled trial	"""The effects of exercise therapy on knee joint biomechanics during walking in patients with knee osteoarthritis: secondary outcome analyses from a randomized controlled trial""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Bandak E, Boesen M, Bilddal H, Daugaard C, Hangaard S, Bartholdy C, et al. The effects of exercise on synovitis and bone marrow lesions in knee osteoarthritis: secondary outcomes from a randomized controlled trial. Osteoarthritis and Cartilage 2018;26 Suppl 1:S315-6. - PubMed Bandak E, Boesen M, Bliddal H, Daugaard C, Hangaard S, Bartholdy C, et al. The effect of exercise therapy on inflammatory activity assessed by MRI in knee osteoarthritis: secondary outcomes from a randomized controlled trial. Knee 2021;28:256-65. [DOI: 10.1016/j.knee.2020.12.022] - DOI - PubMed Bandak E, Boesen M, Bliddal
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Hernandez 2019	1	explicit_pmid	31733777	31733777	31733777	.	1	0	yes	no	direct_pubmed_link	.	.	Hernandez D, Dimaro M, Navarro E, Dorado J, Accoce M, Salzberg S, et al. Efficacy of core exercises in patients with osteoarthritis of the knee: a randomized controlled clinical trial. Journal of Bodywork and Movement Therapies 2019;23(4):881-7. [DOI: 10.1016/j.jbmt.2019.06.002] - DOI - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Hinman 2020	1	nct_id	ACTRN12616000054415	ACTRN12616000054415	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	ACTRN12616000054415. Telephone-delivered support and advice for people with symptomatic knee osteoarthritis: telecare Study. Effect of telephone-delivered advice on pain and function in people with knee osteoarthritis: telecare trial. https://www.anzctr.org.au/Trial/Registration/TrialReview.aspx?id=369204&... (registered 20 January 2016). Hinman RS, Campbell PK, Lawford BJ, Briggs AM, Gale J, Bills C, et al. Does telephone-delivered exercise advice and support by physiotherapists improve pain and/or function in people with knee osteoarthritis? Telecare randomised controlled trial. British Jour
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Hinman 2020	2	explicit_pmid	31748198	31748198	31748198	.	1	0	yes	no	direct_pubmed_link	.	.	ACTRN12616000054415. Telephone-delivered support and advice for people with symptomatic knee osteoarthritis: telecare Study. Effect of telephone-delivered advice on pain and function in people with knee osteoarthritis: telecare trial. https://www.anzctr.org.au/Trial/Registration/TrialReview.aspx?id=369204&... (registered 20 January 2016). Hinman RS, Campbell PK, Lawford BJ, Briggs AM, Gale J, Bills C, et al. Does telephone-delivered exercise advice and support by physiotherapists improve pain and/or function in people with knee osteoarthritis? Telecare randomised controlled trial. British Jour
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Hinman 2020	3	explicit_pmid	28339847	28339847	28339847	.	1	0	yes	no	direct_pubmed_link	.	.	ACTRN12616000054415. Telephone-delivered support and advice for people with symptomatic knee osteoarthritis: telecare Study. Effect of telephone-delivered advice on pain and function in people with knee osteoarthritis: telecare trial. https://www.anzctr.org.au/Trial/Registration/TrialReview.aspx?id=369204&... (registered 20 January 2016). Hinman RS, Campbell PK, Lawford BJ, Briggs AM, Gale J, Bills C, et al. Does telephone-delivered exercise advice and support by physiotherapists improve pain and/or function in people with knee osteoarthritis? Telecare randomised controlled trial. British Jour
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Holm 2020	1	title	High-intensity strength training in addition to standard non-surgical treatment in patients with knee osteoarthritis E a randomized controlled trial	"""High-intensity strength training in addition to standard non-surgical treatment in patients with knee osteoarthritis E a randomized controlled trial""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Holm PM, Aagaard P, Schroder H, Skou ST. High-intensity strength training in addition to standard non-surgical treatment in patients with knee osteoarthritis E a randomized controlled trial. Osteoarthritis and Cartilage 2017;25 Suppl 1:S443-4. Holm PM, Petersen KK, Wernbom M, Schroder HM, Arendt-Nielsen L, Skou ST. Strength training in addition to neuromuscular exercise and education in individuals with knee osteoarthritis-the effects on pain and sensitization. European Journal of Pain (United Kingdom) 2021;25(9):1898-911. [DOI: 10.1002/ejp.1796] - DOI - PubMed Holm PM, Schroder H, Wernbom M,
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Holm 2020	2	explicit_pmid	33991370	33991370	33991370	.	1	0	yes	no	direct_pubmed_link	.	.	Holm PM, Aagaard P, Schroder H, Skou ST. High-intensity strength training in addition to standard non-surgical treatment in patients with knee osteoarthritis E a randomized controlled trial. Osteoarthritis and Cartilage 2017;25 Suppl 1:S443-4. Holm PM, Petersen KK, Wernbom M, Schroder HM, Arendt-Nielsen L, Skou ST. Strength training in addition to neuromuscular exercise and education in individuals with knee osteoarthritis-the effects on pain and sensitization. European Journal of Pain (United Kingdom) 2021;25(9):1898-911. [DOI: 10.1002/ejp.1796] - DOI - PubMed Holm PM, Schroder H, Wernbom M,
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Holm 2020	3	explicit_pmid	32179197	32179197	32179197	.	1	0	yes	no	direct_pubmed_link	.	.	Holm PM, Aagaard P, Schroder H, Skou ST. High-intensity strength training in addition to standard non-surgical treatment in patients with knee osteoarthritis E a randomized controlled trial. Osteoarthritis and Cartilage 2017;25 Suppl 1:S443-4. Holm PM, Petersen KK, Wernbom M, Schroder HM, Arendt-Nielsen L, Skou ST. Strength training in addition to neuromuscular exercise and education in individuals with knee osteoarthritis-the effects on pain and sensitization. European Journal of Pain (United Kingdom) 2021;25(9):1898-911. [DOI: 10.1002/ejp.1796] - DOI - PubMed Holm PM, Schroder H, Wernbom M,
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Holm 2020	4	nct_id	NCT03215602	NCT03215602	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Holm PM, Aagaard P, Schroder H, Skou ST. High-intensity strength training in addition to standard non-surgical treatment in patients with knee osteoarthritis E a randomized controlled trial. Osteoarthritis and Cartilage 2017;25 Suppl 1:S443-4. Holm PM, Petersen KK, Wernbom M, Schroder HM, Arendt-Nielsen L, Skou ST. Strength training in addition to neuromuscular exercise and education in individuals with knee osteoarthritis-the effects on pain and sensitization. European Journal of Pain (United Kingdom) 2021;25(9):1898-911. [DOI: 10.1002/ejp.1796] - DOI - PubMed Holm PM, Schroder H, Wernbom M,
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Hopman‐Rock 2000	1	explicit_pmid	10955337	10955337	10955337	.	1	0	yes	no	direct_pubmed_link	.	.	Hopman-Rock M, Westhoff M. The effects of a health educational and exercise program for older adults with osteoarthritis of the hip or knee. Journal of Rheumatology 2000;27:1947-54. - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Hsu 2021	1	explicit_pmid	34360036	34360036	34360036	PMC8345675	1	1	yes	yes	direct_pubmed_link	.	.	Hsu YI, Chen YC, Lee CL, Chang NJ. Effects of diet control and telemedicine-based resistance exercise intervention on patients with obesity and knee osteoarthritis: a randomized control trial [Effects of diet control and telemedicine-based resistance exercise intervention on patients with obesity and knee osteoarthritis: a randomized control trial]. International Journal of Environmental Research and Public Health 2021;18(15):(no pagination). [DOI: 10.3390/ijerph18157744] - DOI - PMC - PubMed NCT03973463. Effects of diet control and resistance exercise training on obesity adults with knee oste
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Hsu 2021	2	nct_id	NCT03973463	NCT03973463	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Hsu YI, Chen YC, Lee CL, Chang NJ. Effects of diet control and telemedicine-based resistance exercise intervention on patients with obesity and knee osteoarthritis: a randomized control trial [Effects of diet control and telemedicine-based resistance exercise intervention on patients with obesity and knee osteoarthritis: a randomized control trial]. International Journal of Environmental Research and Public Health 2021;18(15):(no pagination). [DOI: 10.3390/ijerph18157744] - DOI - PMC - PubMed NCT03973463. Effects of diet control and resistance exercise training on obesity adults with knee oste
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Hu 2020	1	explicit_pmid	31524502	31524502	31524502	.	1	0	yes	no	direct_pubmed_link	.	.	Hu X, Lai Z, Wang L. Effects of Taichi exercise on knee and ankle proprioception among individuals with knee osteoarthritis. Research in Sports Medicine (Print) 2020;28(2):268-78. [DOI: 10.1080/15438627.2019.1663520] - DOI - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Huang 2003	1	explicit_pmid	16084806	16084806	16084806	.	1	0	yes	no	direct_pubmed_link	.	.	Huang M-H, Lin Y-H, Lee C-L, Yang R-C. Use of ultrasound to increase effectiveness of isokinetic exercise for knee osteoarthritis. Archives of Physical and Medical Rehabilitation 2005;86:1545-51. - PubMed Huang M-H, Lin Y-S, Yang R-C, Lee C-L. A comparison of various therapeutic exercises on the functional status of patients with knee osteoarthritis. Seminars in Arthritis and Rheumatism 2003;32:398-406. - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Huang 2003	2	explicit_pmid	12833248	12833248	12833248	.	1	0	yes	no	direct_pubmed_link	.	.	Huang M-H, Lin Y-H, Lee C-L, Yang R-C. Use of ultrasound to increase effectiveness of isokinetic exercise for knee osteoarthritis. Archives of Physical and Medical Rehabilitation 2005;86:1545-51. - PubMed Huang M-H, Lin Y-S, Yang R-C, Lee C-L. A comparison of various therapeutic exercises on the functional status of patients with knee osteoarthritis. Seminars in Arthritis and Rheumatism 2003;32:398-406. - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Huang 2005	1	explicit_pmid	16342083	16342083	16342083	.	1	0	yes	no	direct_pubmed_link	.	.	Huang M-H, Yang R-C, Lee C-L, Chen T-W, Wang M-C. Preliminary results of integrated therapy for patients with knee osteoarthritis. Arthritis Care & Research 2005;53:812-20. - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Hurley 2007	1	doi	10.1016/j.physio.2011.04.002	"""10.1016/j.physio.2011.04.002""[AID]"	.	.	0	0	no	no	.	title_search_no_match	.	Hurley M, Walsh N, Mitchell H. Sustained improvement in physical functioning following an integrated rehabilitation programme for chronic knee pain. Physiotherapy (United Kingdom) 2011;1:eS520. [DOI: 10.1016/j.physio.2011.04.002] - DOI Hurley MV, Walsh NE, Mitchell H, Nicholas J, Patel A. Long-term outcomes and costs of an integrated rehabilitation program for chronic knee pain: a pragmatic, cluster randomized, controlled trial. Arthritis Care & Research 2012;64(2):238-47. - PubMed Hurley MV, Walsh NE, Mitchell HL, Pimm TJ, Patel A, Williamson E, et al. Clinical effectiveness of a rehabilitati
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Hurley 2007	2	explicit_pmid	21954131	21954131	21954131	.	1	0	yes	no	direct_pubmed_link	.	.	Hurley M, Walsh N, Mitchell H. Sustained improvement in physical functioning following an integrated rehabilitation programme for chronic knee pain. Physiotherapy (United Kingdom) 2011;1:eS520. [DOI: 10.1016/j.physio.2011.04.002] - DOI Hurley MV, Walsh NE, Mitchell H, Nicholas J, Patel A. Long-term outcomes and costs of an integrated rehabilitation program for chronic knee pain: a pragmatic, cluster randomized, controlled trial. Arthritis Care & Research 2012;64(2):238-47. - PubMed Hurley MV, Walsh NE, Mitchell HL, Pimm TJ, Patel A, Williamson E, et al. Clinical effectiveness of a rehabilitati
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Hurley 2007	3	explicit_pmid	17907147	17907147	17907147	PMC2673355	1	1	yes	yes	direct_pubmed_link	.	.	Hurley M, Walsh N, Mitchell H. Sustained improvement in physical functioning following an integrated rehabilitation programme for chronic knee pain. Physiotherapy (United Kingdom) 2011;1:eS520. [DOI: 10.1016/j.physio.2011.04.002] - DOI Hurley MV, Walsh NE, Mitchell H, Nicholas J, Patel A. Long-term outcomes and costs of an integrated rehabilitation program for chronic knee pain: a pragmatic, cluster randomized, controlled trial. Arthritis Care & Research 2012;64(2):238-47. - PubMed Hurley MV, Walsh NE, Mitchell HL, Pimm TJ, Patel A, Williamson E, et al. Clinical effectiveness of a rehabilitati
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Hurley 2007	4	explicit_pmid	17907207	17907207	17907207	PMC2675012	1	1	yes	yes	direct_pubmed_link	.	.	Hurley M, Walsh N, Mitchell H. Sustained improvement in physical functioning following an integrated rehabilitation programme for chronic knee pain. Physiotherapy (United Kingdom) 2011;1:eS520. [DOI: 10.1016/j.physio.2011.04.002] - DOI Hurley MV, Walsh NE, Mitchell H, Nicholas J, Patel A. Long-term outcomes and costs of an integrated rehabilitation program for chronic knee pain: a pragmatic, cluster randomized, controlled trial. Arthritis Care & Research 2012;64(2):238-47. - PubMed Hurley MV, Walsh NE, Mitchell HL, Pimm TJ, Patel A, Williamson E, et al. Clinical effectiveness of a rehabilitati
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Imoto 2012	1	explicit_pmid	24453599	24453599	24453599	PMC3718434	1	1	yes	yes	direct_pubmed_link	.	.	Imoto AM, Peccin MS, Trevisani VF. Quadriceps strengthening exercises are effective in improving pain, function and quality of life in patients with osteoarthritis of the knee. Acta Ortopedica Brasileira 2012;20(3):174-9. [DOI: 10.1590/S1413-78522012000300008] - DOI - PMC - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Jan 2008	1	explicit_pmid	18218827	18218827	18218827	.	1	0	yes	no	direct_pubmed_link	.	.	Jan M, Lin J, Liau J, Lin Y, Lin D. Investigation of clinical effects of high- and low-resistance training for patients with knee osteoarthritis: a randomized controlled trial. Physical Therapy 2008;88(4):427-36. - PubMed Jan M, Tang P, Lin J, Teng S, Lin Y, Lin D. Efficacy of a target-matching foot-stepping exercise on proprioception and function in patients with knee osteoarthritis. Journal of Orthopaedic and Sports Physical Therapy 2008;38(1):19-25. - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Jan 2008	2	explicit_pmid	18357655	18357655	18357655	.	1	0	yes	no	direct_pubmed_link	.	.	Jan M, Lin J, Liau J, Lin Y, Lin D. Investigation of clinical effects of high- and low-resistance training for patients with knee osteoarthritis: a randomized controlled trial. Physical Therapy 2008;88(4):427-36. - PubMed Jan M, Tang P, Lin J, Teng S, Lin Y, Lin D. Efficacy of a target-matching foot-stepping exercise on proprioception and function in patients with knee osteoarthritis. Journal of Orthopaedic and Sports Physical Therapy 2008;38(1):19-25. - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Jan 2009	1	explicit_pmid	19480863	19480863	19480863	.	1	0	yes	no	direct_pubmed_link	.	.	Jan M, Lin C, Lin Y, Lin J, Lin D. Effects of weight-bearing versus nonweight-bearing exercise on function, walking speed, and position sense in participants with knee osteoarthritis: a randomized controlled trial. Archives of Physical Medicine and Rehabilitation 2009;90(6):897-904. - PubMed
